timestamp,temperature,irradiance,wind_speed,energy_output
2022-01-01 00:00:00,-4.488368642804364,0.0,4.617924229943156,0.030593385390495154
2022-01-01 01:00:00,-3.1851932563826146,0.0,7.722011689134698,0.05401328525149421
2022-01-01 02:00:00,-3.8070166469514137,0.0,3.395618820562921,0.0
2022-01-01 03:00:00,0.7592305787905884,0.0,7.042196646114428,0.017539476099493436
2022-01-01 04:00:00,0.5531758732592199,0.0,1.077930962948769,0.0
2022-01-01 05:00:00,0.7192708734695419,0.0,4.461255021305421,0.0
2022-01-01 06:00:00,4.740319357628784,173.42714596735865,7.413628287236022,0.06767786827513345
2022-01-01 07:00:00,5.196690133327758,374.64438549116863,1.042236449253104,0.13911874118423134
2022-01-01 08:00:00,11.334105122390373,444.80208592147017,6.597635380526386,0.15822616238168585
2022-01-01 09:00:00,8.830650222343928,955.5838614188141,8.734471361628461,0.291406233759527
2022-01-01 10:00:00,11.472893380612803,1070.5356316052673,5.381297243426109,0.25302248525707555
2022-01-01 11:00:00,10.834491745810954,680.188252831618,5.581924147030621,0.23169472709541725
2022-01-01 12:00:00,13.11745306215804,421.0503284385901,3.803546741700993,0.15564364303014072
2022-01-01 13:00:00,17.633283017636792,1021.7148454368875,1.7137145593561662,0.2604839576274819
2022-01-01 14:00:00,7.995432123058901,1055.2004284484156,3.932652378804505,0.28978781859661396
2022-01-01 15:00:00,13.910443499536374,1006.1527133975611,4.546236262392828,0.328685466818023
2022-01-01 16:00:00,6.230486331466093,520.420300207927,4.388916993277479,0.10287566984763771
2022-01-01 17:00:00,8.61921747288247,280.9762829920857,2.392921399563157,0.13929831536584675
2022-01-01 18:00:00,2.538372329061223,231.9201136794283,8.996167403788116,0.04227773560036498
2022-01-01 19:00:00,4.017132664986926,0.0,1.8822506372760897,0.014638575618051389
2022-01-01 20:00:00,0.5611515985861477,0.0,4.595295191829955,0.0
2022-01-01 21:00:00,2.1893555074168662,0.0,9.839287502826002,0.0
2022-01-01 22:00:00,-1.8170690607301079,0.0,1.619217621654622,0.03201217118847572
2022-01-01 23:00:00,-6.249689914434355,0.0,6.755715430092519,0.02450215112223278
2022-01-02 00:00:00,-2.029222590222426,0.0,7.0553643736220675,0.0
2022-01-02 01:00:00,0.04736499605087374,0.0,5.159905649443293,0.006194316483792525
2022-01-02 02:00:00,-0.07572287577215953,0.0,6.799207065623527,0.0
2022-01-02 03:00:00,-2.6712776768505457,0.0,4.147695792741186,0.0
2022-01-02 04:00:00,0.17081270870605958,0.0,10.081928755805004,0.00677021884292294
2022-01-02 05:00:00,5.365151881327176,0.0,10.894827474856159,0.0
2022-01-02 06:00:00,3.4192139533724526,161.0709431068916,1.9001372563255563,0.12897260085777323
2022-01-02 07:00:00,6.502797052713058,282.3639985222408,3.510284017298232,0.08427301546840163
2022-01-02 08:00:00,11.196448538815156,252.77759637293585,7.857283251014902,0.004111397889630303
2022-01-02 09:00:00,10.895262566840886,549.995431405837,9.561426014726893,0.13847826986988732
2022-01-02 10:00:00,13.146109835837661,920.2494760453229,7.660942171942636,0.23067337860968806
2022-01-02 11:00:00,13.560054943935018,1110.235635673297,0.03553323883618198,0.3466482106671799
2022-01-02 12:00:00,10.736407525165143,502.36444794658047,0.8463239945451955,0.06822343862762764
2022-01-02 13:00:00,13.23428862291338,1259.9026235187644,5.849915730622867,0.3121402734891997
2022-01-02 14:00:00,10.437123728203312,684.1269337556662,1.81183376745593,0.22407255919019436
2022-01-02 15:00:00,13.347809675860171,951.2461194645316,7.206165281134888,0.269846587171341
2022-01-02 16:00:00,9.153073486980418,546.233429681758,3.412076164342205,0.1653258627635944
2022-01-02 17:00:00,4.929121673202957,536.8763502756344,3.664242231170712,0.19766569142149168
2022-01-02 18:00:00,5.794401936275563,141.8761572415197,1.0320299293031918,0.0368997132533038
2022-01-02 19:00:00,2.6943698893892916,0.0,8.52699175621094,0.0
2022-01-02 20:00:00,3.2467457853290544,0.0,2.997069690187601,0.025318127455922785
2022-01-02 21:00:00,2.5635372122038986,0.0,4.122555929485687,0.0
2022-01-02 22:00:00,-5.320971487695609,0.0,4.45964983236466,0.0
2022-01-02 23:00:00,-3.2331709826144213,0.0,3.051495372666829,0.01107553594070148
